ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_1711853,1.00,5.83E-01,0.549705,-9.77466,5.1E-02,119220576,MED24,mediator complex subunit 24
ILMN_1744382,1.00,5.83E-01,0.549592,-9.77472,4.22E-03,NA,,
ILMN_1712390,1.00,5.84E-01,-0.549573,-9.77473,-3.69E-02,62526019,CUTA,cutA divalent cation tolerance homolog
ILMN_1812659,1.00,5.84E-01,0.549445,-9.7748,2.98E-03,NA,,
ILMN_1784328,1.00,5.84E-01,0.54935,-9.77485,4.53E-02,74315927,SNORD25,"small nucleolar RNA, C/D box 25"
ILMN_1839520,1.00,5.84E-01,-0.549329,-9.77486,-1.03E-02,28365619,,
ILMN_1860953,1.00,5.84E-01,0.549271,-9.7749,1.44E-02,14002776,LINC01352,long intergenic non-protein coding RNA 1352
ILMN_1850812,1.00,5.84E-01,0.549149,-9.77496,1.2E-03,12429479,,
ILMN_2253272,1.00,5.84E-01,0.549051,-9.77502,8.84E-02,544346132,SUCO,SUN domain containing ossification factor
ILMN_1856320,1.00,5.84E-01,0.549018,-9.77504,3.75E-03,27824653,,
ILMN_1663106,1.00,5.84E-01,0.548992,-9.77505,2.71E-03,266452703,SPTB,"spectrin beta, erythrocytic"
ILMN_1708672,1.00,5.84E-01,0.548971,-9.77506,4.26E-02,148539871,ACAT2,acetyl-CoA acetyltransferase 2
ILMN_1707694,1.00,5.84E-01,0.548948,-9.77507,8.99E-03,NA,,
ILMN_1886221,1.00,5.84E-01,-0.548759,-9.77518,-2.79E-02,813226,,
ILMN_1774802,1.00,5.84E-01,0.548687,-9.77522,2.71E-02,NA,,
ILMN_1674089,1.00,5.84E-01,-0.548685,-9.77522,-3.87E-03,NA,,
ILMN_1820267,1.00,5.84E-01,0.548595,-9.77527,2.22E-02,19045966,,
ILMN_2051684,1.00,5.84E-01,0.548437,-9.77536,4.18E-02,154240672,C4orf3,chromosome 4 open reading frame 3
ILMN_1874446,1.00,5.84E-01,-0.548273,-9.77545,-3.39E-02,19002777,,
ILMN_2254123,1.00,5.84E-01,0.548262,-9.77545,2.76E-03,219555659,IFT81,intraflagellar transport 81
ILMN_2132809,1.00,5.84E-01,-0.548237,-9.77547,-1.86E-01,815659690,ARHGEF10,Rho guanine nucleotide exchange factor 10
ILMN_2386732,1.00,5.84E-01,0.548216,-9.77548,2.53E-02,324120887,RCHY1,ring finger and CHY zinc finger domain containing 1
ILMN_2391551,1.00,5.84E-01,-0.548135,-9.77552,-4.28E-02,401461782,PROSER1,proline and serine rich 1
ILMN_1670769,1.00,5.85E-01,-0.547992,-9.7756,-6.66E-02,46255020,CENPQ,centromere protein Q
ILMN_1916616,1.00,5.85E-01,0.54798,-9.77561,2.5E-03,24790987,,
ILMN_1724407,1.00,5.85E-01,-0.547869,-9.77567,-3.59E-02,355477277,TACC3,transforming acidic coiled-coil containing protein 3
ILMN_1666976,1.00,5.85E-01,-0.547809,-9.7757,-4.47E-02,605052025,PLD3,phospholipase D family member 3
ILMN_1752406,1.00,5.85E-01,-0.547781,-9.77572,-6.36E-02,NA,,
ILMN_1846985,1.00,5.85E-01,0.547589,-9.77582,2.77E-02,31079766,,
ILMN_1750940,1.00,5.85E-01,-0.547571,-9.77583,-3.81E-03,527498300,SLITRK1,SLIT and NTRK like family member 1
ILMN_1747586,1.00,5.85E-01,-0.547567,-9.77584,-5.65E-03,55770861,TG,thyroglobulin
ILMN_1702305,1.00,5.85E-01,0.547533,-9.77585,6.77E-03,336285433,NCAM1,neural cell adhesion molecule 1
ILMN_1803162,1.00,5.85E-01,-0.547343,-9.77596,-1.32E-02,323510679,RTEL1,regulator of telomere elongation helicase 1
ILMN_1685286,1.00,5.85E-01,-0.547322,-9.77597,-6.05E-02,410442516,PPP1R12C,protein phosphatase 1 regulatory subunit 12C
ILMN_1769406,1.00,5.85E-01,0.547156,-9.77606,3.6E-02,1022429528,PIAS2,protein inhibitor of activated STAT 2
ILMN_1651737,1.00,5.85E-01,0.547112,-9.77609,2.16E-02,NA,,
ILMN_1684205,1.00,5.85E-01,-0.547,-9.77615,-3.54E-02,163644312,CIB1,calcium and integrin binding 1
ILMN_1698171,1.00,5.85E-01,-0.546986,-9.77615,-1.81E-02,102467241,INCENP,inner centromere protein
ILMN_1849683,1.00,5.85E-01,-0.546726,-9.7763,-8.29E-03,NA,,
ILMN_1698745,1.00,5.85E-01,0.546723,-9.7763,5.25E-02,28144906,CLRN1,clarin 1
ILMN_1721984,1.00,5.86E-01,-0.54656,-9.77639,-1.66E-02,NA,,
ILMN_1813239,1.00,5.86E-01,-0.546498,-9.77642,-4.23E-03,NA,,
ILMN_1784349,1.00,5.86E-01,0.546471,-9.77644,9.43E-03,NA,,
ILMN_1705326,1.00,5.86E-01,0.54643,-9.77646,7.1E-03,NA,,
ILMN_1790909,1.00,5.86E-01,-0.54641,-9.77647,-4.07E-02,372620346,NFE2L2,"nuclear factor, erythroid 2 like 2"
ILMN_1694194,1.00,5.86E-01,-0.546395,-9.77648,-1.23E-02,226509739,SCAF1,SR-related CTD associated factor 1
ILMN_1683492,1.00,5.86E-01,-0.546392,-9.77648,-2.45E-03,157388952,SLC52A1,solute carrier family 52 member 1
ILMN_1853682,1.00,5.86E-01,-0.546345,-9.77651,-7.15E-03,6697746,,
ILMN_1865630,1.00,5.86E-01,-0.546318,-9.77652,-1.87E-03,27845530,,
ILMN_1878265,1.00,5.86E-01,0.546288,-9.77654,3.14E-02,3751514,,
ILMN_1778964,1.00,5.86E-01,0.546214,-9.77658,4.88E-02,365733558,CLIC5,chloride intracellular channel 5
ILMN_1912455,1.00,5.86E-01,0.546204,-9.77658,3.51E-03,3400151,,
ILMN_1778267,1.00,5.86E-01,0.546107,-9.77664,5.1E-02,1000232102,RGS6,regulator of G-protein signaling 6
ILMN_2407308,1.00,5.86E-01,-0.546101,-9.77664,-8.93E-03,105990525,HEY1,hes related family bHLH transcription factor with YRPW motif 1
ILMN_1665738,1.00,5.86E-01,0.546087,-9.77665,4.76E-02,401871074,FLI1,"Fli-1 proto-oncogene, ETS transcription factor"
ILMN_1801122,1.00,5.86E-01,0.546084,-9.77665,1.01E-03,NA,,
ILMN_1795429,1.00,5.86E-01,-0.545838,-9.77679,-5.55E-02,50593538,VCL,vinculin
ILMN_1806745,1.00,5.86E-01,0.545696,-9.77686,1.97E-02,NA,,
ILMN_1761314,1.00,5.86E-01,0.545649,-9.77689,7.26E-02,NA,,
ILMN_1697348,1.00,5.86E-01,-0.545617,-9.77691,-4.5E-02,356874773,WBSCR22,Williams-Beuren syndrome chromosome region 22
ILMN_1699844,1.00,5.86E-01,-0.545401,-9.77703,-5.95E-02,302058285,SCRN3,secernin 3
ILMN_2082865,1.00,5.86E-01,-0.545372,-9.77704,-9.57E-02,269847239,PLLP,plasmolipin
ILMN_2224143,1.00,5.86E-01,0.545363,-9.77705,5.21E-02,394582092,MCM3,minichromosome maintenance complex component 3
ILMN_1776115,1.00,5.86E-01,0.545302,-9.77708,5.72E-03,150456462,GSDMA,gasdermin A
ILMN_1887059,1.00,5.87E-01,-0.545006,-9.77724,-1.61E-03,23297953,,
ILMN_1833212,1.00,5.87E-01,0.544918,-9.77729,5.2E-02,21750667,LINC00476,long intergenic non-protein coding RNA 476
ILMN_1878984,1.00,5.87E-01,-0.544809,-9.77735,-2.35E-03,8159792,,
ILMN_1653761,1.00,5.87E-01,0.544619,-9.77745,5.42E-03,648216289,MYCN,v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog
ILMN_1734794,1.00,5.87E-01,0.544612,-9.77746,8.24E-03,21493038,AKAP4,A-kinase anchoring protein 4
ILMN_1725594,1.00,5.87E-01,0.544558,-9.77749,4.07E-02,971059245,FAM188A,family with sequence similarity 188 member A
ILMN_1671721,1.00,5.87E-01,-0.544241,-9.77766,-1.97E-02,NA,,
ILMN_1770336,1.00,5.87E-01,0.544221,-9.77767,7.5E-03,4501994,AGRP,agouti related neuropeptide
ILMN_1737398,1.00,5.87E-01,-0.544116,-9.77773,-4.46E-02,NA,,
ILMN_2319825,1.00,5.87E-01,-0.544028,-9.77778,-5.64E-02,701165618,ACYP1,acylphosphatase 1
ILMN_1874933,1.00,5.87E-01,-0.543952,-9.77782,-4.13E-02,8043490,FARSA-AS1,FARSA antisense RNA 1
ILMN_1711603,1.00,5.88E-01,-0.543534,-9.77805,-2.57E-02,NA,,
ILMN_1819740,1.00,5.88E-01,0.543342,-9.77815,2.53E-03,19762800,,
ILMN_1724632,1.00,5.88E-01,0.543338,-9.77815,6.18E-03,NA,,
ILMN_2356672,1.00,5.88E-01,-0.543143,-9.77826,-3.09E-02,78000155,EIF2B4,eukaryotic translation initiation factor 2B subunit delta
ILMN_1916113,1.00,5.88E-01,0.543058,-9.77831,3.71E-03,2717554,,
ILMN_1793915,1.00,5.88E-01,-0.543036,-9.77832,-1.45E-01,57242780,MXI1,"MAX interactor 1, dimerization protein"
ILMN_1671603,1.00,5.88E-01,0.542875,-9.77841,3.81E-02,545479140,MED30,mediator complex subunit 30
ILMN_1727489,1.00,5.88E-01,-0.542853,-9.77842,-3.18E-03,NA,,
ILMN_1772527,1.00,5.88E-01,-0.542825,-9.77843,-3.14E-02,149158712,ATG101,autophagy related 101
ILMN_2220187,1.00,5.88E-01,0.542762,-9.77847,6.78E-02,347659026,GFPT1,glutamine--fructose-6-phosphate transaminase 1
ILMN_2337241,1.00,5.88E-01,-0.542742,-9.77848,-3.28E-02,71772358,RPS15A,ribosomal protein S15a
ILMN_1735199,1.00,5.88E-01,0.542594,-9.77856,4.21E-02,816197788,CIAPIN1,cytokine induced apoptosis inhibitor 1
ILMN_2106331,1.00,5.88E-01,-0.542568,-9.77857,-2.57E-02,318068040,H3F3A,"H3 histone, family 3A"
ILMN_1679949,1.00,5.88E-01,-0.542467,-9.77863,-3.72E-02,48476341,SLC25A23,solute carrier family 25 member 23
ILMN_1823662,1.00,5.88E-01,0.542448,-9.77864,4.72E-03,6140158,,
ILMN_2387078,1.00,5.88E-01,0.542425,-9.77865,1.01E-02,291045235,MPZL2,myelin protein zero like 2
ILMN_1827050,1.00,5.89E-01,-0.542281,-9.77873,-3.11E-03,22658337,LOC100652911,uncharacterized LOC100652911
ILMN_1782419,1.00,5.89E-01,-0.54208,-9.77884,-1.1E-01,91807126,GNG11,G protein subunit gamma 11
ILMN_1725145,1.00,5.89E-01,-0.541973,-9.7789,-6.19E-03,291045203,POLA1,"DNA polymerase alpha 1, catalytic subunit"
ILMN_1761844,1.00,5.89E-01,0.541925,-9.77893,4.23E-02,543173145,ZCCHC17,zinc finger CCHC-type containing 17
ILMN_1673108,1.00,5.89E-01,0.541899,-9.77894,5.79E-03,19913413,AP2A1,adaptor related protein complex 2 alpha 1 subunit
ILMN_1775293,1.00,5.89E-01,-0.541475,-9.77917,-1.04E-02,NA,,
ILMN_1769358,1.00,5.89E-01,-0.541403,-9.77921,-1.04E-02,30581163,NPBWR2,neuropeptides B/W receptor 2
ILMN_2375141,1.00,5.89E-01,-0.541341,-9.77924,-4.18E-02,NA,,
ILMN_1766573,1.00,5.89E-01,0.541335,-9.77925,3.43E-02,38176147,TERC,telomerase RNA component
ILMN_2208373,1.00,5.89E-01,0.541149,-9.77935,5.96E-02,256818789,TMEM164,transmembrane protein 164
ILMN_1681193,1.00,5.89E-01,0.541067,-9.77939,1.88E-02,148539854,EPS8L1,EPS8 like 1
ILMN_1750052,1.00,5.89E-01,-0.540997,-9.77943,-4.63E-02,634743252,NOP14,NOP14 nucleolar protein
ILMN_1752199,1.00,5.89E-01,0.540939,-9.77946,4.55E-02,269847097,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
ILMN_1878554,1.00,5.9E-01,0.54068,-9.7796,5.8E-03,2051300,,
ILMN_1717466,1.00,5.9E-01,0.540652,-9.77962,6.05E-03,NA,,
ILMN_1794392,1.00,5.9E-01,-0.540606,-9.77964,-4.14E-02,698980011,DDX3X,"DEAD-box helicase 3, X-linked"
ILMN_1809516,1.00,5.9E-01,-0.540596,-9.77965,-9.69E-03,93204855,EIF3IP1,eukaryotic translation initiation factor 3 subunit I pseudogene 1
ILMN_1765014,1.00,5.9E-01,-0.540444,-9.77973,-1.83E-02,61966922,FOXB2,forkhead box B2
ILMN_1906438,1.00,5.9E-01,0.54043,-9.77974,6.01E-04,23689170,FOXC2,forkhead box C2
ILMN_2401770,1.00,5.9E-01,-0.540356,-9.77978,-1.58E-02,NA,,
ILMN_1666378,1.00,5.9E-01,0.540329,-9.77979,1.22E-02,261878499,MAGEC1,MAGE family member C1
ILMN_2337336,1.00,5.9E-01,0.540253,-9.77983,3E-02,112789531,NECTIN2,nectin cell adhesion molecule 2
ILMN_1680844,1.00,5.9E-01,0.540138,-9.7799,3.5E-03,NA,,
ILMN_1711965,1.00,5.9E-01,0.539919,-9.78002,2.18E-03,NA,,
ILMN_1670800,1.00,5.9E-01,0.539859,-9.78005,6.57E-03,NA,,
ILMN_1890565,1.00,5.9E-01,-0.53984,-9.78006,-9.36E-03,13725578,,
ILMN_1901674,1.00,5.9E-01,0.53972,-9.78012,4.29E-03,656163,,
ILMN_1654068,1.00,5.9E-01,0.539703,-9.78013,5.42E-02,40288285,NUDT1,nudix hydrolase 1
ILMN_1777156,1.00,5.9E-01,0.539657,-9.78016,4.99E-02,306518612,GTPBP3,GTP binding protein 3 (mitochondrial)
ILMN_1744295,1.00,5.9E-01,0.539642,-9.78017,7.74E-03,300863095,CDKN2A,cyclin dependent kinase inhibitor 2A
ILMN_1765578,1.00,5.9E-01,0.539551,-9.78022,3.99E-02,296080689,TIPARP,TCDD inducible poly(ADP-ribose) polymerase
ILMN_1721087,1.00,5.9E-01,0.539467,-9.78026,1.2E-02,169790810,SHC2,SHC adaptor protein 2
ILMN_1805481,1.00,5.91E-01,-0.539376,-9.78031,-4.9E-02,94420682,TRMT11,tRNA methyltransferase 11 homolog
ILMN_1808905,1.00,5.91E-01,0.53918,-9.78042,4.8E-02,507834050,AKAP3,A-kinase anchoring protein 3
ILMN_1876912,1.00,5.91E-01,0.539154,-9.78043,1.85E-02,1710285,LOC105377443,uncharacterized LOC105377443
ILMN_1678242,1.00,5.91E-01,-0.539109,-9.78045,-2.68E-03,NA,,
ILMN_1666111,1.00,5.91E-01,-0.539074,-9.78047,-4.43E-02,94536801,YTHDC1,YTH domain containing 1
ILMN_1858409,1.00,5.91E-01,0.538944,-9.78054,5.72E-03,83153213,,
ILMN_1795991,1.00,5.91E-01,-0.538883,-9.78058,-4.4E-02,187936926,RTCB,"RNA 2',3'-cyclic phosphate and 5'-OH ligase"
ILMN_1883322,1.00,5.91E-01,-0.538878,-9.78058,-1.65E-02,18524589,,
ILMN_1661428,1.00,5.91E-01,-0.538854,-9.78059,-6.32E-02,288915522,ATP11C,ATPase phospholipid transporting 11C
ILMN_1852022,1.00,5.91E-01,-0.538647,-9.78071,-9.91E-02,NA,,
ILMN_1801215,1.00,5.91E-01,-0.538562,-9.78075,-3.24E-02,974005171,PDDC1,Parkinson disease 7 domain containing 1
ILMN_1886573,1.00,5.91E-01,0.538502,-9.78078,4.4E-03,3757142,,
ILMN_1744508,1.00,5.91E-01,0.538475,-9.7808,3.96E-02,208431811,FAM53C,family with sequence similarity 53 member C
ILMN_1808417,1.00,5.91E-01,-0.538304,-9.78089,-5.07E-02,615276299,NPHP4,nephronophthisis 4
ILMN_1668732,1.00,5.91E-01,0.538236,-9.78093,1.05E-03,NA,,
ILMN_1769997,1.00,5.91E-01,0.538202,-9.78095,7.69E-03,522022230,NFATC1,nuclear factor of activated T-cells 1
ILMN_2286334,1.00,5.91E-01,-0.538201,-9.78095,-3.3E-02,122937226,U2SURP,U2 snRNP associated SURP domain containing
ILMN_1665740,1.00,5.91E-01,0.538043,-9.78103,2.36E-02,NA,,
ILMN_2396702,1.00,5.92E-01,0.537925,-9.7811,2.13E-03,261278359,GRIK2,glutamate ionotropic receptor kainate type subunit 2
ILMN_1663780,1.00,5.92E-01,-0.537904,-9.78111,-1.24E-02,NA,,
ILMN_1836410,1.00,5.92E-01,-0.537788,-9.78117,-4.32E-03,27844723,,
ILMN_1877496,1.00,5.92E-01,-0.537571,-9.78129,-1.06E-02,27879224,LOC101928048,uncharacterized LOC101928048
ILMN_1738099,1.00,5.92E-01,-0.537541,-9.7813,-3.92E-02,406362828,CAMKMT,calmodulin-lysine N-methyltransferase
ILMN_1718387,1.00,5.92E-01,0.537488,-9.78133,6.47E-02,109255250,LOR,loricrin
ILMN_1674097,1.00,5.92E-01,0.537488,-9.78133,5.13E-02,187937177,GAGE2B,G antigen 2B
ILMN_1715638,1.00,5.92E-01,0.537488,-9.78133,4.68E-02,4503882,GAGE4,G antigen 4
ILMN_2127767,1.00,5.92E-01,0.537488,-9.78133,4.44E-02,4503884,GAGE5,G antigen 5
ILMN_2134130,1.00,5.92E-01,0.537488,-9.78133,4.05E-02,60097901,FLG,filaggrin
ILMN_1795711,1.00,5.92E-01,0.537488,-9.78133,3.32E-02,223633914,LCE2B,late cornified envelope 2B
ILMN_1656706,1.00,5.92E-01,0.537488,-9.78133,2.61E-02,444299645,LCE2D,late cornified envelope 2D
ILMN_1690595,1.00,5.92E-01,0.537488,-9.78133,2.49E-02,157168359,ASMT,acetylserotonin O-methyltransferase
ILMN_1778319,1.00,5.92E-01,0.537488,-9.78133,2.45E-02,298566203,DMKN,dermokine
ILMN_1712759,1.00,5.92E-01,0.537488,-9.78133,2.43E-02,260436920,SBSN,suprabasin
ILMN_1743715,1.00,5.92E-01,0.537488,-9.78133,2.3E-02,148539589,FLG2,filaggrin family member 2
ILMN_1852267,1.00,5.92E-01,0.537488,-9.78133,2.2E-02,28703770,LOC100507140,uncharacterized LOC100507140
ILMN_2104486,1.00,5.92E-01,0.537488,-9.78133,1.91E-02,7705378,GAGE8,G antigen 8
ILMN_1805603,1.00,5.92E-01,0.537488,-9.78133,1.86E-02,94681048,CFAP43,cilia and flagella associated protein 43
ILMN_1695924,1.00,5.92E-01,0.537488,-9.78133,1.82E-02,21618355,KLK11,kallikrein related peptidase 11
ILMN_2391264,1.00,5.92E-01,0.537488,-9.78133,1.8E-02,298566203,DMKN,dermokine
ILMN_2211483,1.00,5.92E-01,0.537488,-9.78133,1.77E-02,556503422,MAEL,maelstrom spermatogenic transposon silencer
ILMN_1652246,1.00,5.92E-01,0.537488,-9.78133,1.69E-02,226437578,NACAD,NAC alpha domain containing
ILMN_1752995,1.00,5.92E-01,0.537488,-9.78133,1.58E-02,568384766,FAM83A,family with sequence similarity 83 member A
ILMN_1798615,1.00,5.92E-01,0.537488,-9.78133,1.58E-02,239047342,SOHLH2,spermatogenesis and oogenesis specific basic helix-loop-helix 2
ILMN_1737817,1.00,5.92E-01,0.537488,-9.78133,1.5E-02,NA,,
ILMN_1775240,1.00,5.92E-01,0.537488,-9.78133,1.5E-02,296040518,FAM9C,family with sequence similarity 9 member C
ILMN_1780649,1.00,5.92E-01,0.537488,-9.78133,1.48E-02,68563514,KPRP,keratinocyte proline rich protein
ILMN_2138856,1.00,5.92E-01,0.537488,-9.78133,1.47E-02,62751963,YOD1,YOD1 deubiquitinase
ILMN_1793888,1.00,5.92E-01,0.537488,-9.78133,1.43E-02,167860125,SERPINB5,serpin family B member 5
ILMN_2211018,1.00,5.92E-01,0.537488,-9.78133,1.42E-02,586597923,SPRR2E,small proline rich protein 2E
ILMN_1705080,1.00,5.92E-01,0.537488,-9.78133,1.4E-02,17572819,SLURP1,secreted LY6/PLAUR domain containing 1
ILMN_1709708,1.00,5.92E-01,0.537488,-9.78133,1.39E-02,444299644,LCE2C,late cornified envelope 2C
ILMN_2184602,1.00,5.92E-01,0.537488,-9.78133,1.33E-02,227497052,HIST1H2AG,"histone cluster 1, H2ag"
ILMN_1861566,1.00,5.92E-01,0.537488,-9.78133,1.32E-02,34533782,LOC100127955,uncharacterized LOC100127955
ILMN_2090987,1.00,5.92E-01,0.537488,-9.78133,1.27E-02,209977043,UTP3,"UTP3, small subunit processome component homolog (S. cerevisiae)"
ILMN_2211479,1.00,5.92E-01,0.537488,-9.78133,1.26E-02,556503422,MAEL,maelstrom spermatogenic transposon silencer
ILMN_2144401,1.00,5.92E-01,0.537488,-9.78133,1.24E-02,253970402,GLB1L2,galactosidase beta 1 like 2
ILMN_1665035,1.00,5.92E-01,0.537488,-9.78133,1.23E-02,197313720,KRT14,keratin 14
ILMN_1772185,1.00,5.92E-01,0.537488,-9.78133,1.14E-02,NA,,
ILMN_1727087,1.00,5.92E-01,0.537488,-9.78133,1.11E-02,635574611,GJA1,gap junction protein alpha 1
ILMN_1707649,1.00,5.92E-01,0.537488,-9.78133,1.1E-02,387157890,MPDZ,multiple PDZ domain crumbs cell polarity complex component
ILMN_1899351,1.00,5.92E-01,0.537488,-9.78133,1.08E-02,27835290,,
ILMN_1698685,1.00,5.92E-01,0.537488,-9.78133,1.07E-02,960139574,MATN2,matrilin 2
ILMN_1880752,1.00,5.92E-01,0.537488,-9.78133,1.06E-02,24807545,,
ILMN_1653282,1.00,5.92E-01,0.537488,-9.78133,1.04E-02,57242769,LCE2A,late cornified envelope 2A
ILMN_1879602,1.00,5.92E-01,0.537488,-9.78133,1.02E-02,15343007,,
ILMN_1658904,1.00,5.92E-01,0.537488,-9.78133,1.01E-02,NA,,
ILMN_2377536,1.00,5.92E-01,0.537488,-9.78133,9.89E-03,83367066,CDKL5,cyclin dependent kinase like 5
ILMN_1678879,1.00,5.92E-01,0.537488,-9.78133,9.87E-03,NA,,
ILMN_1756041,1.00,5.92E-01,0.537488,-9.78133,9.63E-03,153792355,MED31,mediator complex subunit 31
ILMN_1657595,1.00,5.92E-01,0.537488,-9.78133,9.52E-03,NA,,
ILMN_1669848,1.00,5.92E-01,0.537488,-9.78133,9.32E-03,NA,,
ILMN_1688642,1.00,5.92E-01,0.537488,-9.78133,9.12E-03,110611155,LAMC3,laminin subunit gamma 3
ILMN_1727880,1.00,5.92E-01,0.537488,-9.78133,8.94E-03,301601613,CDSN,corneodesmosin
ILMN_1722718,1.00,5.92E-01,0.537488,-9.78133,8.93E-03,953266484,BMP2,bone morphogenetic protein 2
ILMN_1682245,1.00,5.92E-01,0.537488,-9.78133,8.7E-03,930588924,IFNB1,interferon beta 1
ILMN_2305116,1.00,5.92E-01,0.537488,-9.78133,8.43E-03,299473760,CTH,cystathionine gamma-lyase
ILMN_1698363,1.00,5.92E-01,0.537488,-9.78133,8.38E-03,213972622,C15orf53,chromosome 15 open reading frame 53
ILMN_1874020,1.00,5.92E-01,0.537488,-9.78133,8.31E-03,23273403,LOC107984678,uncharacterized LOC107984678
ILMN_1881274,1.00,5.92E-01,0.537488,-9.78133,8.31E-03,19939284,,
ILMN_1857684,1.00,5.92E-01,0.537488,-9.78133,8.28E-03,32011191,,
ILMN_2043007,1.00,5.92E-01,0.537488,-9.78133,8.05E-03,304361777,DDI2,DNA damage inducible 1 homolog 2
ILMN_1814652,1.00,5.92E-01,0.537488,-9.78133,7.93E-03,158321896,NLRP5,NLR family pyrin domain containing 5
ILMN_2159311,1.00,5.92E-01,0.537488,-9.78133,7.93E-03,227116304,RFPL2,ret finger protein like 2
ILMN_1790211,1.00,5.92E-01,0.537488,-9.78133,7.88E-03,392583872,C7orf57,chromosome 7 open reading frame 57
ILMN_1909036,1.00,5.92E-01,0.537488,-9.78133,7.85E-03,9510470,,
ILMN_1801588,1.00,5.92E-01,0.537488,-9.78133,7.75E-03,219555667,FN3K,fructosamine 3 kinase
ILMN_1671402,1.00,5.92E-01,0.537488,-9.78133,7.65E-03,68161519,ARPP21,cAMP regulated phosphoprotein 21
ILMN_1758649,1.00,5.92E-01,0.537488,-9.78133,7.58E-03,NA,,
ILMN_1868676,1.00,5.92E-01,0.537488,-9.78133,7.55E-03,31449094,,
ILMN_1881658,1.00,5.92E-01,0.537488,-9.78133,7.4E-03,22692264,,
ILMN_1907800,1.00,5.92E-01,0.537488,-9.78133,7.35E-03,820401,,
ILMN_1713829,1.00,5.92E-01,0.537488,-9.78133,7.31E-03,209413739,PTGES,prostaglandin E synthase
ILMN_1784690,1.00,5.92E-01,0.537488,-9.78133,7.28E-03,NA,,
ILMN_2091755,1.00,5.92E-01,0.537488,-9.78133,7.28E-03,281427263,LANCL3,LanC like 3
ILMN_2071186,1.00,5.92E-01,0.537488,-9.78133,7.26E-03,311893368,CORT,cortistatin
ILMN_1809783,1.00,5.92E-01,0.537488,-9.78133,7.24E-03,256418983,FAM25A,family with sequence similarity 25 member A
ILMN_1881824,1.00,5.92E-01,0.537487,-9.78133,6.97E-03,6199182,,
ILMN_1769859,1.00,5.92E-01,0.537487,-9.78133,6.94E-03,538260587,PCDHB9,protocadherin beta 9
ILMN_2311674,1.00,5.92E-01,0.537487,-9.78133,6.92E-03,NA,,
ILMN_1835858,1.00,5.92E-01,0.537487,-9.78133,6.88E-03,19735556,,
ILMN_1860093,1.00,5.92E-01,0.537487,-9.78133,6.85E-03,12609232,,
ILMN_1660890,1.00,5.92E-01,0.537487,-9.78133,6.84E-03,188497706,ACADL,"acyl-CoA dehydrogenase, long chain"
ILMN_1900886,1.00,5.92E-01,0.537487,-9.78133,6.7E-03,13704458,,
ILMN_1828895,1.00,5.92E-01,0.537487,-9.78133,6.63E-03,56080740,,
ILMN_1879151,1.00,5.92E-01,0.537487,-9.78133,6.57E-03,4195344,,
ILMN_1801226,1.00,5.92E-01,0.537487,-9.78133,6.57E-03,364023823,DOCK6,dedicator of cytokinesis 6
ILMN_1796455,1.00,5.92E-01,0.537487,-9.78133,6.54E-03,673536525,RYR3,ryanodine receptor 3
ILMN_1672680,1.00,5.92E-01,0.537487,-9.78133,6.5E-03,122939200,SC5D,sterol-C5-desaturase
ILMN_1668863,1.00,5.92E-01,0.537487,-9.78133,6.49E-03,1007386552,LYPD1,LY6/PLAUR domain containing 1
ILMN_1701461,1.00,5.92E-01,0.537487,-9.78133,6.48E-03,75905820,TIMP3,TIMP metallopeptidase inhibitor 3
ILMN_1808107,1.00,5.92E-01,0.537487,-9.78133,6.46E-03,5902003,MMP23B,matrix metallopeptidase 23B
ILMN_1705231,1.00,5.92E-01,0.537487,-9.78133,6.45E-03,188528662,SLCO2A1,solute carrier organic anion transporter family member 2A1
ILMN_1707310,1.00,5.92E-01,0.537487,-9.78133,6.44E-03,375268700,MGLL,monoglyceride lipase
ILMN_1766706,1.00,5.92E-01,0.537487,-9.78133,6.37E-03,NA,,
ILMN_1907326,1.00,5.92E-01,0.537487,-9.78133,6.36E-03,47940114,TDRG1,testis development related 1 (non-protein coding)
ILMN_1731374,1.00,5.92E-01,0.537487,-9.78133,6.3E-03,954170038,CPE,carboxypeptidase E
ILMN_2284810,1.00,5.92E-01,0.537487,-9.78133,6.28E-03,NA,,
ILMN_1788415,1.00,5.92E-01,0.537487,-9.78133,6.27E-03,NA,,
ILMN_1869619,1.00,5.92E-01,0.537487,-9.78133,6.24E-03,6472488,,
ILMN_1651535,1.00,5.92E-01,0.537487,-9.78133,6.2E-03,NA,,
ILMN_1802347,1.00,5.92E-01,0.537487,-9.78133,6.18E-03,531990792,FTSJ1,FtsJ RNA methyltransferase homolog 1 (E. coli)
ILMN_1663518,1.00,5.92E-01,0.537487,-9.78133,6.14E-03,NA,,
ILMN_1756935,1.00,5.92E-01,0.537487,-9.78133,6.11E-03,319996741,OSBPL6,oxysterol binding protein like 6
ILMN_1788789,1.00,5.92E-01,0.537487,-9.78133,6.09E-03,375268709,CHRNA7,cholinergic receptor nicotinic alpha 7 subunit
ILMN_1756070,1.00,5.92E-01,0.537487,-9.78133,6.07E-03,507417924,INSC,inscuteable homolog (Drosophila)
ILMN_1796626,1.00,5.92E-01,0.537487,-9.78133,6.07E-03,NA,,
